7991	committee	[k??m?ti]	комитет
7992	communal	[?k?mj?nl]	коммунальный, общий
7993	communism	[?k?mj?n?zm]	коммунизм
7994	communist	[?k?mj?n?st]	коммунист
7995	compact	[?k?mp?kt]	компактный, плотный
7996	companion	[k?m?p?nj?n]	компаньон
7997	company	[?k?mp?ni]	компания
7998	compass	[?k?mp?s]	компас
7999	compensate	[?k?mp?nse?t]	компенсировать
8000	competence	[?k?mp?t?ns]	компетентность
8001	competent	[?k?mp?t?nt]	компетентный
8002	compile	[k?m?pa?l]	компилировать
8003	compliment	[?k?mpl?m?nt]	комплимент
8004	component	[k?m?p??n?nt]	компонент
8005	composition	[?k?mp??z???n]	композиция
8006	compromise	[?k?mpr?ma?z]	компромисс
8007	computer	[k?m?pju?t?]	компьютер
8008	concentrate	[?k?ns?ntre?t]	концентрировать
8009	concert	[?k?ns?(?)t]	концерт
8010	concrete	[?k?nkri?t]	конкретный
8011	conditioner	[k?n?d???n?]	кондиционер
8012	condom	[?k?nd?m]	кондом
8013	condominium	[?k?nd??m?n??m]	кондоминиум
8014	confederation	[k?n?f?d??re???n]	конфедерация
8015	conference	[?k?nf?r?ns]	конференция
8016	confession	[k?n?f???n]	конфессия
8017	confidential	[?k?nf??d?n??l]	конфиденциальный
8018	configure	[k?n?f?g?]	конфигурировать
8019	conflict	[?k?nfl?kt]	конфликт
8020	confrontation	[?k?nfr?n?te???n]	конфронтация
8021	congress	[?k??gr?s]	конгресс
8022	consensus	[k?n?s?ns?s]	консенсус
8023	conservative	[k?n?s??v?t?v]	консервативный
8024	consistency	[k?n?s?st?nsi]	консистенция
8025	console	[k?n?s??l]	консоль, пульт
8026	consolidate	[k?n?s?l?de?t]	консолидировать
8027	consortium	[k?n?s??ti?m]	консорциум
8028	constitution	[?k?nst??tju???n]	конституция
8029	contact	[?k?nt?kt]	контакт, контактировать
8030	container	[k?n?te?n?]	контейнер
8031	context	[?k?nt?kst]	контекст
8032	continent	[?k?nt?n?nt]	континент
8033	continental	[?k?nt??n?ntl]	континентальный
8034	contraception	[?k?ntr??s?p??n]	контрацепция
8035	contraceptive	[?k?ntr??s?pt?v]	контрацептив
8036	contract	[?k?ntr?kt]	контракт
8037	contrast	[?k?ntr??st]	контраст
8038	control	[k?n?tr??l]	контроль
8039	convention	[k?n?v?n??n]	конвенция, соглашение
8040	convoy	[?k?nv??]	конвой
8041	coordinate	[k?????dn?t]	координировать
8042	cop	[k?p]	коп
8043	copy	[?k?pi]	копировать
8044	coral	[?k?r?l]	коралл
8045	corporation	[?k??p??re???n]	корпорация
8046	corpus	[?k??p?s]	тело
8047	correspondent	[?k?r?s?p?nd?nt]	корреспондент
8048	corridor	[?k?r?d??]	коридор
8049	cosmetic	[k?z?m?t?k]	косметика, косметический
8050	cosmic	[?k?zm?k]	космический
8051	cosmos	[?k?zm?s]	космос
8052	costume	[?k?stju?m]	костюм
8053	cottage	[?k?t??]	коттедж
8054	counter-	[?ka?nt?-]	контр- (приставка)
8055	courier	[?k?r??]	курьер
8056	course	[k??s]	курс
8057	court	[k??t]	корт
8058	cousin	[?k?zn]	кузен/кузина
8059	cowboy	[?ka?b??]	ковбой
8060	coyote	[?k????t]	койот
8061	crab	[kr?b]	краб
8062	cracker	[?kr?k?]	крекер
8063	crater	[?kre?t?]	кратер
8064	credit	[?kr?d?t]	кредит, доверие
8065	creditor	[?kr?d?t?]	кредитор
8066	cricket	[?kr?k?t]	крикет
8067	criminal	[?kr?m?nl]	криминальный
8068	crisis	[?kra?s?s]	кризис
8069	criterion (pl:criteria)	[kra??t??r??n]	критерий
8070	critic	[?kr?t?k]	критик
8071	critical	[?kr?t?k?l]	критический
8072	criticise	[?kr?t?sa?z]	критиковать
8073	criticism, critique	[?kr?t?s?zm, kr??ti?k]	критика
8074	crocodile	[?kr?k?da?l]	крокодил
8075	cruise	[kru?z]	круиз
8076	crystal	[?kr?stl]	кристалл, кристальный
8077	cube	[kju?b]	куб
8078	culinary	[?k?l?n?ri]	кулинария
8079	cult	[k?lt]	культ
8080	cultivate	[?k?lt?ve?t]	культивировать
8081	cultural	[?k?l??r?l]	культурный
8082	culture	[?k?l??]	культура
8083	curator	[kj???re?t?]	куратор
8084	cyber	[?sa?b?]	кибер
8085	cycle	[?sa?kl]	цикл
8086	cyclic	[?sa?kl?k]	цикличный
8087	cylinder	[?s?l?nd?]	цилиндр
8088	cynical	[?s?n?k?l]	циничный
8089	czar	[z??]	царь
8090	daemon / demon	[?di?m?n]	демон
8091	darts	[d??ts]	дартс
8092	date	[de?t]	дата
8093	deadline	[?d?dla?n]	дедлайн
8094	debut	[?de?bu?]	дебют
8095	default	[d??f??lt]	дефолт, дефолтный
8096	defect	[d??f?kt]	дефект
8097	defective	[d??f?kt?v]	дефективный
8098	deficit	[?d?f?s?t]	дефицит
8099	deform	[d??f??m]	деформировать
8100	degradation	[?d?gr??de???n]	деградация
8101	delegate	[?d?l?g?t]	делегировать
8102	delicate	[?d?l?k?t]	деликатный
8103	democracy	[d??m?kr?si]	демократия
8104	democrat	[?d?m?kr?t]	демократ
8105	democratic	[?d?m??kr?t?k]	демократический
8106	demographic	[?di?m??gr?f?k]	демографически
8107	demography	[di??m?gr?fi]	демография
8108	demon	[?di?m?n]	демон
8109	demonstrate	[?d?m?nstre?t]	демонстрировать
8110	demonstration	[?d?m?ns?tre???n]	демонстрация
8111	deport	[d??p??t]	депортировать
8112	deposit	[d??p?z?t]	депозит
8113	depositor	[d??p?z?t?]	вкладчик, депозитор
8114	depression	[d??pr???n]	депрессия
8115	design	[d??za?n]	рисунок, план, дизайн
8116	dessert	[d??z??t]	десерт
8117	detail	[?di?te?l]	деталь
8118	detective	[d??t?kt?v]	детектив
8119	detonate	[?d?t??ne?t]	детонировать
8120	diabetes	[?da???bi?ti?z]	диабет
8121	diagnose	[?da??gn??z]	диагностировать
8122	diagnosis	[?da??g?n??s?s]	диагноз
8123	diagonal	[da???g?nl]	диагональный
8124	diagram	[?da??gr?m]	диаграмма
8125	dialect	[?da??l?kt]	диалект
8126	dialogue	[?da??l?g]	диалог
8127	diameter	[da???m?t?]	диаметр
8128	diaphragm	[?da??fr?m]	диафрагма
8129	dictate	[?d?kte?t]	диктовать
8130	diesel	[?di?z?l]	дизель
8131	diet	[?da??t]	диета
8132	dilemma	[d??l?m?]	дилемма
8133	dinosaur	[?da?n??s??]	динозавр
8134	diploma	[d??pl??m?]	диплом
8135	diplomacy	[d??pl??m?si]	дипломатия
8136	diplomat	[?d?pl?m?t]	дипломат
8137	diplomatic	[?d?pl??m?t?k]	дипломатический
8138	director	[d??r?kt?]	директор, режиссёр
8139	disc / disk	[d?sk / d?sk]	диск
8140	discipline	[?d?s?pl?n]	дисциплина
8141	disorient	[d??s?ri??nt ]	ориентироваться
8142	display	[d?s?ple?]	проявлять
8143	disproportion	[?d?spr??p????n]	диспропорция
8144	dissertation	[?d?s?(?)?te???n]	диссертация
8145	diversify	[da??v??s?fa?]	диверсифицировать
8146	dock	[d?k]	док
8147	doctor	[?d?kt?]	доктор
8148	doctrine	[?d?ktr?n]	доктрина
8149	document	[?d?kj?m?nt]	документ
8150	documentary	[?d?kj??m?nt?ri]	документальный
8151	dollar	[?d?l?]	доллар
8152	dominance	[?d?m?n?ns]	доминирование
8153	dominant	[?d?m?n?nt]	доминирующий
8154	dominate	[?d?m?ne?t]	доминировать
8155	donor	[?d??n?]	донор
8156	dose	[d??s]	доза
8157	dragon	[?dr?g?n]	дракон
8158	drama	[?dr??m?]	драма
8159	dramatic	[dr??m?t?k]	драматический
8160	dynamic	[da??n?m?k]	динамический
8161	dynamics	[da??n?m?ks]	динамика
8162	dynamite	[?da?n?ma?t]	динамит
8163	eccentric	[?k?s?ntr?k]	эксцентричный
8164	ecological	[??k??l???k?l]	экологический
8165	ecology	[??k?l??i]	экология
8166	economic	[?i?k??n?m?k]	экономический
8167	economics	[?i?k??n?m?ks]	экономика (наука)
8168	economy	[i(?)?k?n?mi]	экономика (хозяйство)
8169	ecosystem	[?i?k???s?st?m]	экосистема
8170	ecstasy	[??kst?si]	экстаз, экстази
8171	effect	[??f?kt]	эффект
8172	effective	[??f?kt?v]	эффективный
8173	effectiveness	[??f?kt?vn?s]	эффективность
8174	elastic	[??l?st?k]	эластичный
8175	electorate	[??l?kt?r?t]	электорат
8176	electric	[??l?ktr?k]	электрический
8177	electrical	[??l?ktr?k?l]	электрический
8178	electricity	[?l?k?tr?s?ti]	электричество
8179	electrify	[??l?ktr?fa?]	электрифицировать
8180	electron	[??l?ktr?n]	электрон
8181	electronic	[?l?k?tr?n?k]	электронный
8182	elegance	[??l?g?ns]	элегантность
8183	elegant	[??l?g?nt]	элегантный
8184	element	[??l?m?nt]	элемент
8185	elementary	[??l??m?nt?ri]	элементарный
8186	elite	[e??li?t]	элита, элитный
8187	email	[?i?me?l]	email
8188	emblem	[??mbl?m]	эмблема
8189	embryo	[??mbr???]	эмбрион
8190	emigrate	[??m?gre?t]	эмигрировать
8191	emotion	[??m????n]	эмоция
8192	emotional	[??m????nl]	эмоциональный
8193	empathy	[??mp??i]	эмпатия
8194	empirical	[?m?p?r?k?l]	эмпирический
8195	emulate	[??mj?le?t]	эмулировать
8196	encyclopedia	[?n?sa?kl??pi?di?]	энциклопедия
8197	energetic	[??n????t?k]	энергетический
8198	energy	[??n??i]	энергия
8199	enthusiasm	[?n??ju?z??zm]	энтузиазм
8200	epic	[??p?k]	эпический
8201	epidemic	[??p??d?m?k]	эпидемия, эпидемический
8202	episode	[??p?s??d]	эпизод
8203	equator	[??kwe?t?]	экватор
8204	equivalent	[??kw?v?l?nt]	эквивалент
8205	era	[???r?]	эра
8206	erotic	[??r?t?k]	эротический
8207	erudite	[??ru(?)da?t]	эрудит
8208	escort	[??sk??t]	эскорт
8209	essay	[??se?]	эссе
8210	ethical	[????k?l]	этический
8211	ethics	[????ks]	этика
8212	ethnic	[???n?k]	этнический
8213	ethnography	[???n?gr?fi]	этнография
8214	euro	[?j??r??]	евро
8215	evacuate	[??v?kj?e?t]	эвакуировать
8216	evangelical	[?i?v?n???l?k?l]	евангелический
8217	evolution	[?i?v??lu???n]	эволюция
8218	exam	[?g?z?m]	экзамен
8219	exemplar	[?g?z?mpl?]	экземпляр
8220	exotic	[?g?z?t?k]	экзотический
8221	expedition	[??ksp??d???n]	экспедиция
8222	experiment	[?ks?p?r?m?nt]	эксперимент
8223	experimental	[?ks?p?r??m?ntl]	экспериментальный
8224	expert	[??ksp??t]	эксперт
8225	expertise	[??ksp???ti?z]	экспертиза
8226	export	[??ksp??t]	экспорт
8227	extract	[??kstr?kt]	экстракт
8228	extraordinary	[?ks?tr??dnri]	экстраординарный
8229	extravagant	[?ks?tr?v?g?nt]	экстравагантный
8230	fabricate	[?f?br?ke?t]	фабриковать
8231	fact	[f?kt]	факт
8232	factor	[?f?kt?]	фактор
8233	faculty	[?f?k?lti]	факультет
8234	fanatic	[f??n?t?k]	фанатик, фанатический
8235	fantastic	[f?n?t?st?k]	фантастический
8236	fantasy	[?f?nt?si]	фантазия
8237	fascist	[?f???st]	фашист
8238	fatal	[?fe?tl]	фатальный
8239	fauna	[?f??n?]	фауна
8240	fax	[f?ks]	факс
8241	federal	[?f?d?r?l]	федеральный
8242	federate	[?f?d?r?t]	федеративный
8243	federation	[?f?d??re???n]	федерация
8244	feminism	[?f?m?n?zm]	феминизм
8245	feminist	[?f?m?n?st]	феминистка
8246	festival	[?f?st?v?l]	фестиваль
8247	figure	[?f?g?]	фигура
8248	file	[fa?l]	файл
8249	filter	[?f?lt?]	фильтр
8250	finance	[fa??n?ns]	финансы
8251	financial	[fa??n?n??l]	финансовый
8252	fiscal	[?f?sk?l]	фискальный
8253	fix	[f?ks]	фиксировать
8254	flag	[fl?g]	флаг
8255	flora	[?fl??r?]	флора
8256	focus	[?f??k?s]	фокус
8257	football	[?f?tb??l]	футбол
8258	form	[f??m]	форма
8259	formal	[?f??m?l]	формальны
8260	format	[?f??m?t]	формат
8261	formula	[?f??mj?l?]	формула
8262	formulate	[?f?rmj??le?t ]	формулировать
8263	fort	[f??t]	форт
8264	forum	[?f??r?m]	форум
8265	fragment	[?fr?gm?nt]	фрагмент
8266	franchise	[?fr?n?a?z]	франшиза
8267	function	[?f?n?k??n]	функция
8268	fundamental	[?f?nd??m?ntl]	фундаментальный
8269	gadget	[?g???t]	гаджет
8270	galaxy	[?g?l?ksi]	галактика
8271	gallery	[?g?l?ri]	галерея
8272	gallon	[?g?l?n]	галлон
8273	gangster	[?g??st?]	гангстер
8274	garage	[?g?r???]	гараж
8275	gas	[g?s]	газ
8276	gay	[ge?]	гейский
8277	gel	[??l]	гель
8278	gene	[?i?n]	ген
8279	genealogy	[??i?n???l??i]	генеалогия
8280	generate	[???n?re?t]	генерировать
8281	generator	[???n?re?t?]	генератор
8282	genetic	[???n?t?k]	генетический
8283	genital	[???n?tl]	генитальный
8284	genius	[??i?ni?s]	гений
8285	genocide	[???n??sa?d]	геноцид
8286	genome	[??i?n??m]	геном
8287	gentleman	[???ntlm?n]	джентльмен
8288	geography	[????gr?fi]	география
8289	geological	[????l???k?l]	геологический
8290	geologist	[????l???st]	геолог
8291	geology	[????l??i]	геология
8292	geometry	[????m?tri]	геометрия
8293	ghetto	[?g?t??]	гетто
8294	gigantic	[?a??g?nt?k]	гигантский
8295	gin	[??n]	джин
8296	global	[?gl??b?l]	глобальный
8297	globalisation	[?gl??b(?)la??ze??(?)n]	глобализация
8298	goal	[g??l]	цель
8299	golf	[g?lf]	гольф
8300	gorilla	[g??r?l?]	горилла
8301	grace	[gre?s]	грация
8302	graffiti	[gr??fi?ti]	граффити
8303	gram	[gr?m]	грамм
8304	grammar	[?gr?m?]	грамматика
8305	granite	[?gr?n?t]	гранит
8306	graphic	[?gr?f?k]	графический
8307	graphics	[?gr?f?ks]	графика
8308	gravity	[?gr?v?ti]	гравитация
8309	grill	[gr?l]	гриль
8310	grimace	[gr??me?s]	гримаса
8311	grotesque	[gr???t?sk]	гротеск
8312	group	[gru?p]	группа
8313	guarantee	[?g?r?n?ti?]	гарантировать
8314	guitar	[g??t??]	гитара
8315	guru	[?g?ru?]	гуру
8316	gymnastics	[??m?n?st?ks]	гимнастика
8317	hallucination	[h??lu?s??ne???n]	галлюцинация
8318	hamburger	[?h?mb??g?]	гамбургер
8319	harem	[?he?r?m]	гарем
8320	harmony	[?h??m?ni]	гармония
8321	hatchback	[?h??b?k]	хетчбэк
8322	hegemony	[hi(?)?g?m?ni]	гегемония
8323	heroin	[?h?r???n]	героин
8324	heroine	[?h?r???n]	героиня
8325	heterosexual	[?h?t(?)r?(?)?s?ksj?(?)l]	гетеросексуальный
8326	historian	[h?s?t??r??n]	историк
8327	historical	[h?s?t?r?k?l]	исторический
8328	history	[?h?st?ri]	история
8329	hobby	[?h?bi]	хобби
8330	hockey	[?h?ki]	хоккей
8331	homosexual	[?h??m???s?ksj??l]	гомосексуальный
8332	horizontal	[?h?r??z?ntl]	горизонтальный
8333	hormone	[?h??m??n]	гормон
8334	hotel	[h???t?l]	отель
8335	humor / humour	[?hju?m? ]	юмор
8336	hybrid	[?ha?br?d]	гибрид
8337	hygiene	[?ha??i?n]	гигиена
8338	hymn	[h?m]	гимн (церковный)
8339	hype	[ha?p]	хайп
8340	hypnosis	[h?p?n??s?s]	гипноз
8341	hypnotic	[h?p?n?t?k]	гипнотический
8342	hypnotize	[?h?pn??ta?z]	гипнотизировать
8343	hypothesis	[ha??p???s?s]	гипотеза
8344	hypothetical	[?ha?p?????t?k?l]	гипотетический
8345	hysteria	[h?s?t??r??]	истерия
8346	hysterical	[h?s?t?r?k?l]	истерический
8347	iceberg	[?a?sb??g]	айсберг
8348	icon	[?a?k?n]	икона
8349	idea	[a??d??]	идея
8350	ideal	[a??d??l]	идеальный
8351	identical	[a??d?nt?k?l]	идентичный
8352	identification	[a??d?nt?f??ke???n]	идентификация
8353	identify	[a??d?nt?fa?]	идентифицировать
8354	ideological	[?a?d???l???k?l]	идеологический
8355	ideology	[?a?d???l??i]	идеология
8356	idiot	[??d??t]	идиот
8357	idiotic	[??d???t?k]	идиотский
8358	idol	[?a?dl]	идол
8359	ignore	[?g?n??]	игнорировать
8360	illusion	[??lu???n]	иллюзия
8361	illusionist	[??lu???n?st]	иллюзионист
8362	illustrate	[??l?stre?t]	иллюстрировать
8363	illustration	[??l??stre???n ]	иллюстрация
8364	imitate	[??m?te?t]	имитировать, подражать
8365	imitation	[??m??te???n ]	имитация
8366	immigrant	[??m?gr?nt]	иммигрант
8367	immigrate	[??m?gre?t]	иммигрировать
8368	immigration	[??m??gre???n]	иммиграция
8369	immoral	[??m?r?l]	аморальный
8370	immorality	[??m??r?l?ti ]	безнравственность
8371	immune	[??mju?n]	иммунный
8372	immunity	[??mju?n?ti]	иммунитет
8373	imperial	[?m?p??r??l]	имперский
8374	implant	[?m?pl??nt]	имплант
8375	import	[??mp??t]	импорт, импортировать
8376	importation	[??mp?r?te???n ]	импорт
8377	importer	[?m?p?rt?r ]	импортер
8378	improvise	[??mpr?va?z]	импровизировать
8379	impulse	[??mp?ls]	импульс
8380	incident	[??ns?d?nt]	инцидент
8381	index	[??nd?ks]	индекс
8382	indicator	[??nd?ke?t?]	индикатор
8383	individual	[??nd??v?dj??l]	индивидуальный
8384	industrial	[?n?d?str??l]	индустриальный
8385	infection	[?n?f?k??n]	инфекция
8386	inflation	[?n?fle???n]	инфляция
8387	inform	[?n?f??m]	информировать
8388	informal	[?n?f??ml]	неформальный
8389	information	[??nf??me???n]	информация
8390	infrastructure	[??nfr??str?k??]	инфраструктура
8391	ingredient	[?n?gri?di?nt]	ингредиент
8392	innovation	[??n???ve???n]	инновация
8393	innovative	[?n?n?v?t?v]	инновационный
8394	inspection	[?n?sp?k??n]	инспекция
8395	inspector	[?n?sp?kt?]	инспектор
8396	instinct	[??nst??kt]	инстинкт
8397	instinctive	[??nst??kt?v]	инстинктивный
8398	institute	[??nst?tju?t]	институт
8399	instruct	[?n?str?kt]	инструктировать
8400	instruction	[?n?str?k??n]	инструкция
8401	instructor	[?n?str?kt?]	инструктор
8402	instrument	[??nstr?m?nt]	инструмент
8403	instrumental	[??nstr??m?nt?l ]	инструментальный
8404	integrate	[??nt?gre?t]	интегрировать
8405	integration	[??nt??gre???n]	интеграция
8406	intellect	[??nt?l?kt]	интеллект
8407	intellectual	[??nt??l?ktj??l]	интеллектуальный
8408	intense	[?n?t?ns]	интенсивный
8409	interest	[??ntr?st]	интерес, интересовать
8410	interesting	[??ntr?st?? ]	интересно
8411	interface	[??nt??fe?s]	интерфейс
8412	interior	[?n?t??r??]	интерьер
8413	international	[??nt?(?)?n???nl]	интернациональный
8414	Internet	[??nt??n?t]	интернет
8415	interval	[??nt?v?l]	интервал
8416	interview	[??nt?vju?]	интервью
8417	interviewer	[??nt?r?vju?r ]	интервьюер
8418	intrigue	[?n?tri?g]	интрига
8419	intuition	[??ntju(?)????n]	интуиция
8420	intuitive	[?n?tju(?)?t?v]	интуитивный
8421	invest	[?n?v?st]	инвестировать
8422	investment	[?n?v?stm?nt ]	инвестиции
8423	investor	[?n?v?st?r ]	инвестор
8424	ironic	[a??r?n?k]	ироничный
8425	irony	[?a??r?ni]	ирония
8426	isolate	[?a?s?le?t]	изолированный
8427	isolation	[?a?s???le???n]	изоляция
8428	jam	[??m]	джем, варенье
8429	jargon	[????g?n]	жаргон
8430	jazz	[??z]	джаз
8431	jeans	[?i?nz]	джинсы
8432	jeep	[?i?p]	джип
8433	jihad	[???h??d]	джихад
8434	jockey	[???ki]	жокей
8435	journal	[????nl]	журнал, дневник
8436	journalist	[????n?l?st]	журналист
8437	judaism	[??u?de??zm]	иудаизм
8438	jungle	[????gl]	джунгли
8439	jurisdiction	[????r?s?d?k??n]	юрисдикция
8440	ketchup	[?k???p]	кетчуп
8441	kilometre	[?k?l???mi?t?]	километр
8442	laboratory	[l??b?r?t?ri]	лаборатория
8443	lady	[?le?di]	леди
8444	lamp	[l?mp]	лампа
8445	laser	[?le?z?]	лазер
8446	latent	[?le?t?nt]	латентный
8447	latin	[?l?t?n]	латинский
8448	leader	[?li?d?]	лидер
8449	league	[li?g]	лига
8450	lecture	[?l?k??]	лекция,  читать лекцию
8451	lecturer	[?l?k??r?r ]	преподаватель
8452	legend	[?l???nd]	легенда
8453	legion	[?li???n]	легион
8454	lemon	[?l?m?n]	лимон
8455	lemonade	[?l?m??ne?d]	лимонад
8456	lesbian	[?l?zb??n]	лесбийский
8457	lethal	[?li???l]	летальный
8458	liberal	[?l?b?r?l]	либеральный
8459	liberalism	[?l?br??l?z?m ]	либерализм
8460	lieutenant	[l?f?t?n?nt]	лейтенант
8461	lily	[?l?li]	лилия
8462	lime	[la?m]	лайм
8463	limousine	[?l?mu(?)zi?n]	лимузин
8464	linear	[?l?n??]	линейный
8465	liner	[?la?n?]	лайнер
8466	linguist	[?l??gw?st]	лингвист
8467	linguistic	[l???gw?st?k]	лингвистический
8468	linoleum	[l??n??li?m]	линолеум
8469	liquor	[?l?k?]	ликёр
8470	literature	[?l?t?r???]	литература
8471	litre, liter	[?li?t?, ?li?t?]	литр
8472	liturgy	[?l?t?(?)?i]	литургия
8473	lobby	[?l?bi]	лобби, лобировать
8474	locomotive	[?l??k??m??t?v]	локомотив
8475	logic	[?l???k]	логика
8476	logical	[?l???k?l]	логический
8477	logistics	[l?????st?ks]	логистика
8478	logo	[?l??g??]	логотип
8479	lottery	[?l?t?ri]	лотерея
8480	lotus	[?l??t?s]	лотос
8481	lyric	[?l?r?k]	лирически
8482	machine	[m???i?n]	машина
8483	machinery	[m???in?ri ]	машины
8484	macho	[?m????]	мачо
8485	madam	[?m?d?m]	мадам
8486	mademoiselle	[?m?d?m(w)??z?l]	мадемуазель
8487	mafia	[?m?f??]	мафия
8488	magic	[?m???k]	магический
8489	magnet	[?m?gn?t]	магнит
8490	magnetic	[m?g?n?t?k]	магнетический
8491	mainstream	[?me?nstri?m]	мейнстрим
8492	management	[?m?n??m?nt ]	управление
8493	manager	[?m?n???]	менеджер
8494	mandate	[?m?nde?t]	мандат
8495	mango	[?m??g??]	манго
8496	mania	[?me?ni?]	мания
8497	maniac	[?me?n??k]	маньяк
8498	manifesto	[?m?n??f?st??]	манифест
8499	manipulate	[m??n?pj?le?t]	манипулировать
8500	manipulation	[m??n?pj??le???n]	манипуляция
8501	manipulative	[m??n?pj?l?t?v]	манипулятивный
8502	manoeuvre	[m??nu?v?]	манёвр
8503	mantra	[?m?ntr?]	мантра
8504	manuscript	[?m?nj?skr?pt]	манускрипт
8505	marathon	[?m?r???n]	марафон
8506	marijuana	[?m?r??hw??n?]	марихуана
8507	masculine	[?m??skj?l?n]	мужской
8508	mask	[m??sk]	маска
8509	masquerade	[?m?sk??re?d]	маскарад
8510	mass	[m?s]	масса
8511	massage	[?m?s???]	массаж
8512	massive	[?m?s?v]	массивный
8513	mate	[me?t]	мате (напиток)
8514	material	[m??t??r??l]	материальный
8515	materialize	[m??t??r??la?z]	материализовать
8516	mathematics	[?m????m?t?ks]	математика
8517	matrix	[?me?tr?ks]	матрица
8518	mattress	[?m?tr?s]	матрас
8519	maximise / maximize	[?m?ks?ma?z ]	максимизировать
8520	maximum	[?m?ks?m?m]	максимум
8521	mayonnaise	[?me???ne?z]	майонез
8522	mechanic	[m??k?n?k]	механик
8523	mechanical	[m??k?n?k?l]	механический
8524	mechanism	[?m?k?n?zm]	механизм
8525	medal	[?m?dl]	медаль
8526	media	[?mi?di?]	медиа
8527	median	[?mi?di?n]	медиана, срединный
8528	medical	[?m?d?k?l]	медицинский
8529	medicine	[?m?ds?n]	медицина
8530	medusa	[m??dju?z?]	медуза
8531	melody	[?m?l?di]	мелодия
8532	membrane	[?m?mbre?n]	мембрана, плёнка
8533	menu	[?m?nju?]	меню
8534	messenger	[?m?s?n??]	мессенджер
8535	metal	[?m?tl]	металл
8536	metaphor	[?m?t?f?]	метафора
8537	meteor	[?mi?ti?]	метеор
8538	meter / metre	[?mi?t? / ?mi?t?]	метр
8539	method	[?m???d]	метод
8540	methodology	[?m????d?l??i ]	методология
8541	metro	[?m?tr??]	метро
8542	microbe	[?ma?kr??b]	микроб
8543	microphone	[?ma?kr?f??n]	микрофон
8544	microscope	[?ma?kr?sk??p]	микроскоп
8545	migrant	[?ma?gr?nt]	мигрант
8546	migrate	[ma??gre?t]	мигрировать
8547	migration	[ma??gre???n]	миграция
8548	mile	[ma?l]	миля
8549	millimeter	[?m?l??mi?t?]	миллиметр
8550	million	[?m?lj?n]	миллион
8551	millionaire	[?m?lj??ne?]	миллионер
8552	mineral	[?m?n?r?l]	минеральный, минерал
8553	miniature	[?m?n???]	миниатюра
8554	minimal	[?m?n?ml]	минимальный
8555	minimise / minimize	[?m?n?ma?z ]	минимизировать
8556	minimum	[?m?n?m?m]	минимум
8557	minister	[?m?n?st?]	министр
8558	ministry	[?m?n?stri]	министерство
8559	minus	[?ma?n?s]	минус
8560	minute	[?m?n?t]	минута
8561	mirage	[?m?r???]	мираж
8562	mission	[?m???n]	миссия
8563	mister	[?m?st?]	мистер
8564	mobile	[?m??ba?l]	мобильный
8565	mobilise / mobilize	[?m??b?la?z]	мобилизовать
8566	mobility	[mo??b?l?ti ]	мобильность
8567	model	[?m?dl]	модель, моделировать
8568	modem	[?m??d?m]	модем
8569	modernize	[?m?d?na?z]	модернизировать
8570	module	[?m?dju?l]	модуль
8571	molecule	[?m?l?kju?l]	молекула
8572	moment	[?m??m?nt]	момент
8573	monarch	[?m?n?k]	монарх
8574	monarchy	[?m?n?ki]	монархия
8575	monastery	[?m?n?st?ri]	монастырь
8576	monitor	[?m?n?t?]	монитор
8577	monologue	[?m?n?l?g]	монолог
8578	monopoly	[m??n?p?li]	монополия
8579	monster	[?m?nst?]	монстр
8580	monument	[?m?nj?m?nt]	монумент, памятник
8581	moral	[?m?r?l]	мораль, моральный
8582	mormon	[?m??m?n]	мормон
8583	mosaic	[m???ze??k]	мозаика, мозаичный
8584	motel	[m???t?l]	мотель
8585	motivate	[?m??t?ve?t]	мотивировать
8586	motivation	[?m??t??ve???n]	мотивация
8587	motive	[?m??t?v]	мотив
8588	motor	[?m??t?]	мотор
8589	motorcycle	[?m??t??sa?kl]	мотоцикл
8590	muffin	[?m?f?n]	маффин
8591	multicultural	[?m?lt??k?l??r?l]	мультикультурный
8592	multimedia	[?m?lt??mi?d??]	мультимедиа
8593	multinational	[?m?lt??n???nl]	многонациональный
8594	municipal	[mju(?)?n?s?p?l]	муниципальный
8595	muse	[mju?z]	муза
8596	museum	[mju(?)?z??m]	музей
8597	music	[?mju?z?k]	музыка
8598	musical	[?mju?z?k?l]	музыкальный
8599	mutant	[?mjut?nt ]	мутант
8600	mutate	[mju(?)?te?t]	мутировать
8601	mutation	[mju?te???n ]	мутация
8602	mystic	[?m?st?k]	мистический
8603	myth	[m??]	миф
8604	mythic	[?m???k]	мифический
8605	mythology	[m????l??i]	мифология
8606	naive	[n???i?v]	наивный
8607	narcotic	[n???k?t?k]	наркотический
8608	nation	[?ne???n]	нация
8609	national	[?n???nl]	национальный
8610	nationality	[?n????n?l?ti]	национальность
8611	navigation	[?n?v??ge???n]	навигация
8612	navigator	[?n?v?ge?t?]	навигатор
8613	nazi	[?n??tsi]	нацист
8614	negative	[?n?g?t?v]	негативный
8615	nerves	[n??vz]	нервы
8616	nervous	[?n??v?s]	нервный
8617	neuron	[?nj??r?n]	нейрон
8618	neutral	[?nju?tr?l]	нейтральный
8619	nigger	[?n?g?]	ниггер
8620	nominal	[?n?m?nl]	номинальный
8621	nonsense	[?n?ns?ns]	нонсенс, чушь
8622	norm	[n??m]	норма
8623	normal	[?n??m?l]	нормальный
