6947;deceptive;[dɪˈsɛptɪv];обманчивый
6948;hay;[heɪ];сено
6949;runaway;[ˈrʌnəweɪ];беглый, беглец
6950;slut;[slʌt];шлюха
6951;maid;[meɪd];служанка, горничная
6952;hitch;[hɪʧ];заминка, помеха
6953;hitched;[hɪʧt];женатый, замужняя (разг.)
6954;adamant;[ˈædəmənt];непреклонный
6955;sinister;[ˈsɪnɪstə];зловещий
6956;ostensibly;[ɒsˈtɛnsəbli];по видимости, якобы
6957;seasoning;[ˈsiːznɪŋ];приправа
6958;vigor;[ˈvɪgə];сила, энергия, здоровье
6959;vigorous;[ˈvɪgərəs];бодрый
6960;hand down;[hænddaʊn];передать (по наследству)
6961;mimic;[ˈmɪmɪk];передразнивать, копировать
6962;live up to;[lɪvʌptuː];соответствовать, дотягивать
6963;measure up to;[ˈmɛʒərʌptuː];соответствовать, дотягивать
6964;come up to;[kʌmʌptuː];соответствовать, дотягивать
6965;benevolent;[bɪˈnɛvələnt];благожелательный
6966;benevolence;[bɪˈnɛvələns];благожелательность
6967;brazen;[ˈbreɪzn];наглый
6968;brazenness;[ˈbreɪznəs];наглость, бесстыдство
6969;brace;[breɪs];скоба, распорка, скрепа
6970;squad;[skwɒd];команда, отряд
6971;dole;[dəʊl];пособие по безработице
6972;junkie;[ˈʤʌŋki];наркоман
6973;clamp;[klæmp];зажимать, зажим
6974;murmur;[ˈmɜːmə];шум, ропот, журчание
6975;fight back;[faɪtbæk];отбиваться
6976;pick up;[pɪkʌp];подобрать
6977;fleet;[fliːt];флот
6978;ascertain;[ˌæsəˈteɪn];выяснить, установить
6979;tinker with;[ˈtɪŋkəwɪð];возиться, пытаться сделать
6980;block out;[blɒkaʊt];блокировать, не пускать
6981;violet;[ˈvaɪəlɪt];фиолетовый
6982;ultraviolet (UV);[ˈʌltrəˈvaɪəlɪt];ультрафиолетовый
6983;brim;[ˈbrɪm];край сосуда
6984;brim;[ˈbrɪm];поля шляпы
6985;premise;[ˈprɛmɪs];предпосылка
6986;marvel;[ˈmɑːvəl];диво, удивляться
6987;marvelous;[ˈmɑːvələs];дивный
6988;poise;[pɔɪz];равновесие, самообладание
6989;amenity;[əˈmiːnɪti];удобство, обустройство
6990;mediate;[ˈmiːdɪɪt];посредничать
6991;mediation;[ˌmiːdɪˈeɪʃən];посредничество
6992;mediator;[ˈmiːdɪeɪtə];посредник
6993;moan;[məʊn];стонать
6994;mustard;[ˈmʌstəd];горчица
6995;humble;[ˈhʌmbl];скромный, смиренный
6996;remorse;[rɪˈmɔːs];раскаяние
6997;marital;[ˈmærɪtl];супружеский
6998;garnish;[ˈgɑːnɪʃ];гарнир, украшение
6999;hack;[hæk];рубить, кромсать
7000;revere;[rɪˈvɪə];почитать
7001;reverence;[ˈrəvərəns];почитание, благоговение
7002;reverent;[ˈrɛvərənt];благоговейный
7003;reap;[riːp];пожинать
7004;thrive;[θraɪv];процветать, преуспевать
7005;eloquent;[ˈɛləʊkwənt];красноречивый, выразительный
7006;eloquence;[ˈɛləʊkwəns];красноречие
7007;crude;[kruːd];сырой, грубый, необработанный
7008;crudeness;[ˈkruːdnəs];грубость
7009;puppet;[ˈpʌpɪt];кукла, марионетка
7010;prejudice;[ˈprɛʤʊdɪs];предубеждение, предрассудок
7011;prejudiced;[ˈprɛʤʊdɪst];предвзятый
7012;unprejudiced;[ʌnˈprɛʤʊdɪst];беспристрастный
7013;grumble;[ˈgrʌmbl];ворчать, жаловаться
7014;herald;[ˈhɛrəld];возвестить, вестник
7015;unheralded;[ˌʌnˈhɛrəldɪd];необъявленный
7016;acquit;[əˈkwɪt];оправдать (в суде)
7017;acquittal;[əˈkwɪtl];оправдание
7018;tribute;[ˈtrɪbjuːt];дань
7019;stick at;[stɪkæt];упорно продолжать
7020;claw;[klɔː];коготь, клешня
7021;come out;[kʌmaʊt];выходить (напр. об альбоме)
7022;stance;[stɑːns];поза, положение
7023;snort;[snɔːt];фыркнуть, хмыкнуть
7024;digest;[ˈdaɪʤɛst];переваривать
7025;digestion;[dɪˈʤɛsʧən];пищеварение
7026;indigestion;[ˌɪndɪˈʤɛsʧən];расстройство желудка
7027;digestive;[dɪˈʤɛstɪv];пищеварительный
7028;beckon;[ˈbɛkən];манить
7029;surpass;[sɜːˈpɑːs];превзойти
7030;unsurpassed;[ˌʌnsə(ː)ˈpɑːst];непревзойденный
7031;lucrative;[ˈluːkrətɪv];прибыльный, выгодный
7032;dye;[daɪ];краска, краситель
7033;dial;[ˈdaɪəl];набирать номер
7034;deprive;[dɪˈpraɪv];лишать
7035;deprivation;[ˌdɛprɪˈveɪʃən];лишение
7036;frantic;[ˈfræntɪk];неистовый, бешеный
7037;discrete;[dɪsˈkriːt];отдельный, разрозненный
7038;blow up;[bləʊʌp];накачивать, надувать
7039;timber;[ˈtɪmbə];древесина, лесоматериалы
7040;vow;[vaʊ];клятва, торжественное обещание
7041;feminine;[ˈfɛmɪnɪn];женский
7042;femininity;[ˌfɛmɪˈnɪnɪti];женственность
7043;break up;[breɪkʌp];разорвать отношения
7044;breakup;[ˈbreɪkˈʌp];расставание
7045;cough;[kɒf];кашель
7046;chunk;[ʧʌŋk];кусок
7047;pillar;[ˈpɪlə];столб, опора, колонна
7048;cohesion;[kəʊˈhiːʒən];единство, согласие
7049;cohesive;[kəʊˈhiːsɪv];связный, связующий
7050;envision;[ɪnˈvɪʒən];воображать
7051;cute;[kjuːt];привлекательный, милый
7052;frost;[frɒst];мороз
7053;cue;[kjuː];сигнал, намёк
7054;stove;[stəʊv];плита
7055;scrape through;[skreɪpθruː];с трудом пройти
7056;verse;[vɜːs];стих
7057;rigorous;[ˈrɪgərəs];строгий, тщательный
7058;footprint;[ˈfʊtprɪnt];след
7059;squirrel;[ˈskwɪrəl];белка
7060;hit on;[hɪt ɒn];клеить, подкатывать
7061;portable;[ˈpɔːtəbl];портативный, переносной
7062;ripe;[raɪp];созревший
7063;ripen;[ˈraɪpən];созревать
7064;wobble;[ˈwɒbl];качаться, шататься
7065;diverge;[daɪˈvɜːʤ];расходиться
7066;divergence;[daɪˈvɜːʤəns];расхождение
7067;converge;[kənˈvɜːʤ];сходиться, сближаться
7068;convergence;[kənˈvɜːʤəns];сближение
7069;odor (odour);[ˈəʊdə];запах
7070;deodorant;[diːˈəʊdərənt];дезодорант
7071;sideline;[ˈsaɪdlaɪn];что-то вторичное
7072;versatile;[ˈvɜːsətaɪl];универсальный, разносторонний
7073;versatility;[ˌvɜːsəˈtɪlɪti];многосторонность
7074;amateur;[ˈæmətə];любитель, любительский
7075;rut;[rʌt];борозда, колея, рутина
7076;hinge;[hɪnʤ];петля, шарнир
7077;die out;[daɪ aʊt];вымереть
7078;grudge;[grʌʤ];обида, злоба
7079;grudgingly;[ˈgrʌʤɪŋli];нехотя
7080;acclaim;[əˈkleɪm];приветствовать, аплодировать
7081;acclamation;[ˌækləˈmeɪʃ(ə)n];приветствие, одобрение
7082;shaft;[ʃɑːft];вал, ось, стержень
7083;inland;[ˈɪnlənd];внутренний, вглубь страны
7084;flood in;[flʌdɪn];наплыть, валить потоком
7085;garment;[ˈgɑːmənt];предмет одежды
7086;shudder;[ˈʃʌdə];содрогаться, дрожь
7087;slender;[ˈslɛndə];тонкий, стройный, изящный
7088;ink;[ɪŋk];чернила
7089;rainbow;[ˈreɪnbəʊ];радуга
7090;bachelor;[ˈbæʧələ];холостяк
7091;reciprocal;[rɪˈsɪprəkəl];взаимный, ответный
7092;reciprocate;[rɪˈsɪprəkeɪt];отвечать взаимностью
7093;clamour;[ˈklæmə];шум, ропот, протесты
7094;pristine;[ˈprɪstaɪn];нетронутый, первозданный
7095;fall through;[fɔːlθruː];провалиться
7096;bunny;[ˈbʌni];кролик (разг, детск.)
7097;remnant;[ˈrɛmnənt];остаток
7098;dissipate;[ˈdɪsɪpeɪt];рассеивать
7099;dissipation;[ˌdɪsɪˈpeɪʃən];рассеивание
7100;flick through;[flɪkθruː];просмотреть, пролистать
7101;go through;[gəʊθruː];просмотреть, пролистать
7102;solitude;[ˈsɒlɪtjuːd];одиночество
7103;smuggle;[ˈsmʌgl];провозить тайно
7104;smuggler;[ˈsmʌglə];контрабандист
7105;gorgeous;[ˈgɔːʤəs];шикарный
7106;misery;[ˈmɪzəri];несчастье, страдание
7107;intercept;[ˈɪntə(ː)sɛpt];перехватить
7108;interception;[ˌɪntə(ː)ˈsɛpʃən];перехват или подслушивание
7109;motto;[ˈmɒtəʊ];девиз
7110;dispel;[dɪsˈpɛl];развеяться, исчезнуть
7111;petal;[ˈpɛtl];лепесток
7112;terminal;[ˈtɜːmɪnl];конечный, заключительный
7113;trench;[trɛnʧ];траншея
7114;hefty;[ˈhɛfti];большой и тяжёлый
7115;mosque;[mɒsk];мечеть
7116;abduct;[æbˈdʌkt];похищать
7117;abduction;[æbˈdʌkʃ(ə)n];похищение
7118;appliance;[əˈplaɪəns];прибор, приспособление
7119;avid;[ˈævɪd];заядлый, рьяный, алчный
7120;avidity;[əˈvɪdɪti];алчность
7121;clutter;[ˈklʌtə];беспорядок, куча всего
7122;shake off;[ʃeɪkɒf];отделаться
7123;uphill;[ˌʌpˈhɪl];в гору
7124;downhill;[ˌdaʊnˈhɪl];с горы
7125;keep away;[kiːpəˈweɪ];держать (ся) подальше
7126;stay away;[steɪəˈweɪ];держаться подальше
7127;demand;[dɪˈmɑːnd];спрос
7128;supply;[səˈplaɪ];предложение
7129;allocate;[ˈæləʊkeɪt];распределять (ресурсы)
7130;allocation;[ˌæləʊˈkeɪʃ(ə)n];распределение
7131;anthem;[ˈænθəm];гимн
7132;scrap;[skræp];обломок, обрывок
7133;splendid;[ˈsplɛndɪd];великолепный, блестящий
7134;warehouse;[ˈweəhaʊs];склад
7135;underneath;[ˌʌndəˈniːθ];под
7136;parcel;[ˈpɑːsl];посылка
7137;fancy;[ˈfænsi];представлять, полагать
7138;flatter;[ˈflætə];льстить
7139;flattery;[ˈflætəri];лесть
7140;call for;[kɔːlfɔː];требовать, взывать
7141;nausea;[ˈnɔːziə];тошнота
7142;nauseous;[ˈnɔːziəs];тошнотворный
7143;nauseating;[ˈnɔːsɪeɪtɪŋ];тошнотворный
7144;fuse;[fjuːz];плавиться, сливаться
7145;fusion;[ˈfjuːʒən];слияние
7146;lay down;[leɪdaʊn];установить (правило, норму)
7147;superb;[sju(ː)ˈpɜːb];превосходный
7148;hiss;[hɪs];шипеть
7149;come by;[kʌm baɪ];зайти
7150;swing by;[swɪŋ baɪ];заскочить по пути
7151;cupboard;[ˈkʌpəd];шкаф, буфет
7152;run;[rʌn];управлять
7153;congestion;[kənˈʤɛsʧən];загруженность, запор
7154;grievance;[ˈgriːvəns];обида
7155;unravel;[ʌnˈrævəl];распутать
7156;help out;[hɛlpaʊt];выручить
7157;platter;[ˈplætə];большое блюдо
7158;peninsula;[pɪˈnɪnsjʊlə];полуостров
7159;mercury;[ˈmɜːkjʊri];ртуть
7160;strike out;[straɪk aʊt];потерпеть неудачу
7161;build on;[bɪldɒn];нарастить, развить
7162;acquaint;[əˈkweɪnt];знакомить
7163;acquaintance;[əˈkweɪntəns];знакомство
7164;ransom;[ˈrænsəm];выкуп
7165;retaliate;[rɪˈtælɪeɪt];отплатить, отомстить
7166;retaliation;[rɪˌtælɪˈeɪʃən];воздаяние
7167;bracket;[ˈbrækɪt];скобка
7168;melon;[ˈmɛlən];дыня
7169;watermelon;[ˈwɔːtəˌmɛlən];арбуз
7170;groove;[gruːv];канавка, желоб
7171;opt for;[ɒptfɔː];выбирать из вариантов
7172;opt in;[ɒptɪn];согласиться
7173;opt out;[ɒptaʊt];отказаться
7174;option;[ˈɒpʃən];вариант
7175;fog;[fɒg];туман
7176;foggy;[ˈfɒgi];туманный
7177;sheer;[ʃɪə];отвесный
7178;throw away;[θrəʊəˈweɪ];выбрасывать
7179;mingle;[ˈmɪŋgl];смешиваться
7180;fossil;[ˈfɒsl];ископаемое
7181;fossilized;[ˈfɒsɪlaɪzd];окаменелый
7182;bypass;[ˈbaɪpɑːs];обходить, обход
7183;mend;[mɛnd];чинить, поправлять
7184;watchful;[ˈwɒʧfʊl];бдительный
7185;devise;[dɪˈvaɪz];придумывать, изобретать
7186;triangle;[ˈtraɪæŋgl];треугольник
7187;triangular;[traɪˈæŋgjʊlə];треугольный
7188;durable;[ˈdjʊərəbl];прочный, долговечный
7189;durability;[ˌdjʊərəˈbɪlɪti];долговечность
7190;drastic;[ˈdræstɪk];радикальный, резкий
7191;faucet;[ˈfɔːsɪt];кран
7192;look up to;[lʊkʌptuː];уважать, восхищаться
7193;look down on;[lʊk daʊn ɒn];смотреть свысока
7194;arrogant;[ˈærəʊgənt];высокомерный
7195;arrogance;[ˈærəgəns];высокомерие
7196;beforehand;[bɪˈfɔːhænd];заранее
7197;dignity;[ˈdɪgnɪti];достоинство
7198;crave;[kreɪv];жаждать, требовать
7199;vivid;[ˈvɪvɪd];яркий
7200;disguise;[dɪsˈgaɪz];маскировать, маскировка
7201;undisguised;[ˌʌndɪsˈgaɪzd];нескрываемый
7202;theater (theatre);[ˈθɪətə];театр
7203;grease;[griːs];смазка, жир
7204;greasy;[ˈgriːzi];жирный
7205;lag;[læg];запаздывание
7206;disgrace;[dɪsˈgreɪs];бесчестие, позор
7207;disgraceful;[dɪsˈgreɪsfʊl];позорный
7208;sludge;[slʌʤ];осадок, отстой, ил
7209;audible;[ˈɔːdəbl];слышимый
7210;inaudible;[ɪnˈɔːdəbl];неслышный
7211;pouch;[paʊʧ];сумочка, кошелёк
7212;clean up;[kliːnʌp];убрать (мусор)
7213;tidy up;[ˈtaɪdiʌp];убирать
7214;cleanup;[ˈkliːnʌp];уборка
7215;albeit;[ɔːlˈbiːɪt];хотя
7216;disgust;[dɪsˈgʌst];отвращение
7217;disgusting;[dɪsˈgʌstɪŋ];отвратительный
7218;reach out;[riːʧaʊt];потянуться (рукой)
7219;subway;[ˈsʌbweɪ];метро (амер.)
7220;tube;[tjuːb];метро (в Лондоне)
7221;uprising (rising);[ʌpˈraɪzɪŋ];восстание
7222;break down;[breɪkdaʊn];ломаться
7223;breakdown;[ˈbreɪkˌdaʊn];разрушение
7224;fairly;[ˈfeəli];довольно, вполне
7225;outing;[ˈaʊtɪŋ];прогулка, пикник и т. д.
7226;inhibit;[ɪnˈhɪbɪt];препятствовать, затруднять
7227;inhibition;[ˌɪnhɪˈbɪʃən];торможение, задержка
7228;blackmail;[ˈblækmeɪl];шантажировать
7229;holler;[ˈhɒlə];крикнуть, окликнуть
7230;crow;[krəʊ];ворона
7231;shabby;[ˈʃæbi];потрёпанный, облезлый
7232;avert;[əˈvɜːt];предотвращать, отводить
7233;dormitory;[ˈdɔːmɪtri];общежитие
7234;brass;[brɑːs];латунь
7235;jelly;[ˈʤɛli];желе
7236;jellyfish;[ˈʤɛlɪfɪʃ];медуза
7237;beak;[biːk];клюв
7238;waist;[weɪst];талия
7239;pave;[peɪv];вымостить
7240;pavement;[ˈpeɪvmənt];мостовая
7241;jaw;[ʤɔː];челюсть
7242;augment;[ˈɔːgmənt];увеличить, нарастить
7243;augmentation;[ˌɔːgmɛnˈteɪʃ(ə)n];увеличение
7244;lineage;[ˈlɪnɪɪʤ];родословная
7245;scrutiny;[ˈskruːtɪni];внимательный осмотр, изучение
7246;scrutinize;[ˈskruːtɪnaɪz];тщательно исследовать
7247;wit;[wɪt];ум, остроумие
7248;witty;[ˈwɪti];остроумный
7249;shave;[ʃeɪv];брить
7250;shave off;[ʃeɪvɒf];сбривать
7251;lettuce;[ˈlɛtɪs];салат (латук)
7252;go against;[gəʊəˈgɛnst];противоречить
7253;wrestle;[ˈrɛsl];бороться
7254;wrestler;[ˈrɛslə];борец
7255;thigh;[θaɪ];бедро
7256;gratitude;[ˈgrætɪtjuːd];благодарность
7257;beaver;[ˈbiːvə];бобр
7258;flake;[fleɪk];слоиться, крошиться
7259;splash;[splæʃ];брызги, всплеск
7260;toil;[tɔɪl];тяжело трудиться
7261;goat;[gəʊt];козел, коза
7262;perish;[ˈpɛrɪʃ];погибать
7263;imminent;[ˈɪmɪnənt];неизбежный
7264;purge;[pɜːʤ];чистка, очищать
7265;purgatory;[ˈpɜːgətəri];чистилище
7266;bankrupt;[ˈbæŋkrʌpt];банкрот, неплатежеспособный
7267;bankruptcy;[ˈbæŋkrəptsi];банкротство
7268;heed;[hiːd];прислушиваться, учитывать
7269;heedless;[ˈhiːdlɪs];беспечный
7270;seal;[siːl];тюлень
7271;barb;[bɑːb];шип, зазубрина
7272;barbed;[bɑːbd];колючий
7273;pant;[pænt];пыхтеть, задыхаться
7274;coconut;[ˈkəʊkənʌt];кокос
7275;cram;[kræm];втискивать, впихивать
7276;kidnap;[ˈkɪdnæp];похищать
7277;ensue;[ɪnˈsjuː];следовать, вытекать
7278;enclose;[ɪnˈkləʊz];окружать, заключать
7279;enclosure;[ɪnˈkləʊʒə];ограждение, ограда
7280;tangle;[ˈtæŋgl];запутывать
7281;entangled;[ɪnˈtæŋgld];запутанный
7282;untangle;[ʌnˈtæŋgl];распутывать
7283;ridiculous;[rɪˈdɪkjʊləs];смешной, нелепый
7284;duo;[ˈdjuːəʊ];дуэт
7285;entrepreneur;[ˌɒntrəprəˈnɜː];предприниматель
7286;entrepreneurial;[ɒntrəprəˈnɜːrɪəl];предпринимательский
7287;entrepreneurship;[ˌɒntrəprəˈnɜːʃɪp];предпринимательство
7288;waterfall;[ˈwɔːtəfɔːl];водопад
7289;taint;[teɪnt];загрязнить, испортить
7290;untainted;[ˌʌnˈteɪntɪd];незапятнанный
7291;wash down;[wɒʃdaʊn];запивать
7292;dispatch;[dɪsˈpæʧ];отправлять, отправка
7293;sow (sowed, sown);[səʊ];сеять
7294;shovel;[ˈʃʌvl];лопата или совок
7295;banish;[ˈbænɪʃ];отгонять
7296;banishment;[ˈbænɪʃmənt];изгнание, высылка
7297;get along;[gɛtəˈlɒŋ];ладить
7298;get on;[gɛtɒn];ладить
7299;depart;[dɪˈpɑːt];отправляться, отходить
7300;departure;[dɪˈpɑːʧə];отправка
7301;contempt;[kənˈtɛmpt];презрение, презирать
7302;contemptuous;[kənˈtɛmptjʊəs];презрительный
7303;cold;[kəʊld];простуда
7304;fortify;[ˈfɔːtɪfaɪ];укреплять, поддерживать
7305;fortification;[ˌfɔːtɪfɪˈkeɪʃən];укрепление
7306;override;[ˌəʊvəˈraɪd];перекрывать, отменять
7307;repay;[rɪˈpeɪ];отплатить
7308;repayment;[riːˈpeɪmənt];погашение
7309;incur;[ɪnˈkɜː];навлечь, повлечь
7310;lunar;[ˈluːnə];лунный
7311;bloat;[bləʊt];раздуваться
7312;scowl;[skaʊl];насупиться, рассердиться
7313;crunch;[krʌnʧ];хрустеть
7314;crunchy;[ˈkrʌnʧi];хрустящий
7315;thrift;[θrɪft];бережливость
7316;thrifty;[ˈθrɪfti];экономный
7317;thrift shop;[θrɪftʃɒp];комиссионный магазин
7318;ass;[æs];жопа
7319;arse;[ɑːs];жопа (брит.)
7320;asshole;[ˈæsˌhəʊl];мудак
7321;arsehole;[ˈɑːsˌhəʊl];мудак (брит.)
7322;outstanding;[aʊtˈstændɪŋ];неоплаченный
7323;slate;[sleɪt];шифер или сланец
7324;vinegar;[ˈvɪnɪgə];уксус
7325;intersect;[ˌɪntə(ː)ˈsɛkt];пересекаться
7326;intersection;[ˌɪntə(ː)ˈsɛkʃən];пересечение
7327;beware;[bɪˈweə];остерегаться
7328;discard;[ˈdɪskɑːd];отбросить, отказаться
7329;expertise;[ˌɛkspɜːˈtiːz];опыт, компетенция
7330;preoccupy;[pri(ː)ˈɒkjʊpaɪ];занимать внимание
7331;warp;[wɔːp];деформироваться
7332;soar;[sɔː];парить, взмывать (втч. о ценах)
7333;vengeance;[ˈvɛnʤəns];отмщение
7334;screw;[skruː];к чёрту
7335;displace;[dɪsˈpleɪs];вытеснять, смещать
7336;displacement;[dɪsˈpleɪsmənt];смещение
7337;reign;[reɪn];царствовать
7338;rib;[rɪb];ребро
7339;ribbed;[rɪbd];ребристый
7340;ribcage;[ribcage];грудная клетка
7341;trickle;[ˈtrɪkl];струйка, капать, сочиться
7342;excerpt;[ˈɛksɜːpt];выдержка, отрывок
7343;savor;[ˈseɪvə];вкус, смаковать
7344;savory;[ˈseɪvəri];вкусный, привлекательный
7345;unsavory;[ˌʌnˈseɪvəri];невкусный, непривлекательный
7346;impede;[ɪmˈpiːd];затруднять
7347;unimpeded;[ˌʌnɪmˈpiːdɪd];беспрепятственный
7348;canvas;[ˈkænvəs];холст
7349;scurry;[ˈskʌri];бежать, сновать, суетиться
7350;litter;[ˈlɪtə];мусор (на улице)
7351;tranquil;[ˈtræŋkwɪl];спокойный
7352;tranquility;[træŋˈkwɪlɪti];спокойствие
7353;butcher;[ˈbʊʧə];мясник
7354;mole;[məʊl];родинка
7355;decay;[dɪˈkeɪ];распад, упадок, разлагаться
7356;erode;[ɪˈrəʊd];размывать, выветривать
7357;erosion;[ɪˈrəʊʒən];размывание
7358;outskirts;[ˈaʊtskɜːts];окраина, окрестности
7359;briefcase;[ˈbriːfˌkeɪs];портфель
7360;timid;[ˈtɪmɪd];робкий, пугливый
7361;timidity;[tɪˈmɪdɪti];робость
7362;evoke;[ɪˈvəʊk];вызывать
7363;evocation;[evocation];воскрешение в памяти
7364;susceptible;[səˈsɛptəbl];восприимчивый, подверженный
7365;susceptibility;[səˌsɛptəˈbɪlɪti];восприимчивость
7366;coarse;[kɔːs];грубый, крупный, шероховатый
7367;ham;[hæm];ветчина
7368;entity;[ˈɛntɪti];сущность
7369;show around;[ʃəʊəˈraʊnd];показать места
7370;bend down;[bɛnd daʊn];наклониться
7371;bend over;[bɛnd ˈəʊvə];наклониться
7372;withhold;[wɪðˈhəʊld];утаивать, удерживать
7373;void;[vɔɪd];недействительный, пустой
7374;infer;[ɪnˈfɜː];делать вывод
7375;inference;[ˈɪnfərəns];вывод
7376;rash;[ræʃ];опрометчивый, необдуманный
7377;landlord;[ˈlænlɔːd];арендодатель, домовладелец
7378;landlady;[ˈlændˌleɪdi];хозяйка, домовладелица
7379;aisle;[aɪl];проход
7380;wither;[ˈwɪðə];увянуть, засохнуть
7381;hallmark;[ˈhɔːlmɑːk];характерная черта
7382;aquatic;[əˈkwætɪk];водный
7383;conspire;[kənˈspaɪə];сговариваться
7384;conspirator;[kənˈspɪrətə];заговорщик
7385;conspiracy;[kənˈspɪrəsi];заговор
7386;mint;[mɪnt];мята
7387;adjective;[ˈæʤɪktɪv];прилагательное
7388;cartoon;[kɑːˈtuːn];мультфильм
7389;overview;[ˈəʊvəvjuː];обзор
7390;calf (pl:calves);[kɑːf];теленок
7391;flick;[flɪk];фильм (разг.)
7392;temple;[ˈtɛmpl];висок
7393;pervasive;[pɜːˈveɪsɪv];расширяющийся, всепроникающий
7394;roadside;[ˈrəʊdsaɪd];обочина, придорожный
7395;veil;[veɪl];вуаль, закрывать
7396;unveil;[ʌnˈveɪl];раскрывать
7397;fuck with;[fʌkwɪð];дразнить, шутить, злить
7398;directory;[dɪˈrɛktəri];справочник
7399;flex;[flɛks];сгибать
7400;flexible;[ˈflɛksəbl];гибкий
7401;flexibility;[ˌflɛksɪˈbɪlɪti];гибкость
7402;darling;[ˈdɑːlɪŋ];дорогой/ая (устар.)
7403;dispense with;[dɪsˈpɛnswɪð];обойтись без, избавиться
7404;pluck;[plʌk];сорвать, выдернуть
7405;make out;[meɪkaʊt];целоваться
7406;insurgent;[ɪnˈsɜːʤənt];повстанец, мятежник
7407;insurgency;[insurgency];мятеж
7408;woo;[wuː];ухаживать, добиваться
7409;oyster;[ˈɔɪstə];устрица
7410;righteous;[ˈraɪʧəs];праведный
7411;righteousness;[ˈraɪʧəsnɪs];праведность
7412;come under;[kʌmˈʌndə];подвегрнуться
7413;outset;[ˈaʊtsɛt];начало
7414;tack;[tæk];курс, линия поведения
7415;foyer;[ˈfɔɪeɪ];фойе
7416;text;[tɛkst];писать (сообщение)
7417;plaque;[plɑːk];бляшка, метал. знак
7418;chap;[ʧæp];парень
7419;ensemble;[ɑːnˈsɑːmbl];ансамбль
7420;consent;[kənˈsɛnt];согласие, разрешение
7421;coil;[kɔɪl];катушка, моток, наматывать
7422;frog;[frɒg];лягушка
7423;lame;[leɪm];хромой
7424;lameness;[ˈleɪmnɪs];хромота
7425;smirk;[smɜːk];ухмылка
7426;homeland;[ˈhəʊmlænd];родина
7427;hometown;[ˈhəʊmˈtaʊn];родной город
7428;go on;[gəʊɒn];продолжаться
7429;run on;[rʌnɒn];продолжаться
7430;endow;[ɪnˈdaʊ];наделять, даровать
7431;endowment;[ɪnˈdaʊmənt];дарование
7432;track down;[trækdaʊn];разыскать, отследить
7433;hunt down;[hʌnt daʊn];отлавливать
7434;slippery;[ˈslɪpəri];скользкий
7435;gum;[gʌm];жвачка
7436;unbelievable;[ˌʌnbɪˈliːvəbl];невероятный
7437;believable;[bɪˈliːvəbl];правдоподобный
7438;bully;[ˈbʊli];задира, задирать
7439;giggle;[ˈgɪgl];хихикать, хихиканье
7440;despair;[dɪsˈpeə];отчаяние, безнадёжность
7441;transcript;[ˈtrænskrɪpt];расшифровка, текст
7442;cliff;[klɪf];утес
7443;meditate;[ˈmɛdɪteɪt];обдумывать или созерцать
7444;meditation;[ˌmɛdɪˈteɪʃən];размышление, созерцание
7445;bland;[blænd];пресный, мягкий
7446;blandness;[ˈblændnəs];вялость, мягкость и т. д.
7447;metropolitan;[ˌmɛtrəˈpɒlɪtən];столичный
7448;dangle;[ˈdæŋgl];мотаться
7449;offset;[ˈɒfsɛt];смещение
7450;stud;[stʌd];шпилька
7451;plank;[plæŋk];доска, планка
7452;upright;[ˈʌpraɪt];честный
7453;coverage;[ˈkʌvərɪʤ];освещение
7454;jar;[ʤɑː];банка, кувшин и т. д.
7455;rivet;[ˈrɪvɪt];заклёпка, приковывать, клепать
7456;umbrella;[ʌmˈbrɛlə];зонтик
7457;grapple;[ˈgræpl];сцепиться, бороться
7458;sturdy;[ˈstɜːdi];крепкий
7459;conscience;[ˈkɒnʃəns];совесть, сознательность
7460;conscientious;[ˌkɒnʃɪˈɛnʃəs];добросовестный
7461;molest;[məʊˈlɛst];приставать, досаждать
7462;molestation;[ˌməʊlɛsˈteɪʃən];назойливость
7463;tempt;[tɛmpt];искушать
7464;temptation;[tɛmpˈteɪʃən];искушение
7465;casket;[ˈkɑːskɪt];шкатулка или гроб (амер.)
7466;adverb;[ˈædvɜːb];наречие
7467;hold on;[həʊldɒn];держаться
7468;hang on;[hæŋɒn];держаться
7469;vault;[vɔːlt];хранилище, об. в подвале
7470;expenditure;[ɪksˈpɛndɪʧə];расходы
7471;flakes;[fleɪks];хлопья
7472;snowflake;[ˈsnəʊfleɪk];снежинка
7473;conquest;[ˈkɒŋkwɛst];завоевание
7474;ashtray;[ˈæʃtreɪ];пепельница
7475;realm;[rɛlm];царство или область (перен.)
7476;rubber;[ˈrʌbə];резина, резиновый
7477;rubber;[ˈrʌbə];ластик (брит.)
7478;falter;[ˈfɔːltə];колебаться, дрогнуть
7479;lazy;[ˈleɪzi];ленивый
7480;laziness;[ˈleɪzɪnɪs];лень
7481;cloud;[klaʊd];облако
7482;cloudy;[ˈklaʊdi];облачный
7483;cloudless;[ˈklaʊdlɪs];безоблачный
7484;daily;[ˈdeɪli];ежедневно
7485;weekly;[ˈwiːkli];еженедельно
7486;monthly;[ˈmʌnθli];ежемесячно
7487;yearly;[ˈjɪəli];ежегодно
7488;sunset;[ˈsʌnsɛt];закат солнца
7489;shred;[ʃrɛd];мелко порубить
7490;hit back;[hɪtbæk];отыграться, отбиться
7491;alas;[əˈlæs];увы
7492;pass by;[pɑːsbaɪ];проходить мимо
7493;passerby;[ˈpɑːsəˈbaɪ];прохожий
